SALE_DATE,SHIP_DATE,STORE_ID,PRODUCT_ID,CLIENT_ID,SALE_NUM,UNIT_COST,UNIT_PRICE,QUANTITY,DESCOUNT_VALUE,INCOME,PRODUCT,MANUFACTURER,BRAND,CLASS,COLOR,COST,PROFIT,PRODUCT_LEAD_TIME
2009-12-02,2009-12-09,199,1155,19023,200912024CS938,324.69,980.0,22,4312.0,17248.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,7143.18,10104.82,7
2008-12-05,2008-12-12,199,1155,18893,200812054CS800,324.69,980.0,18,3528.0,14112.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,5844.42,8267.58,7
2009-01-03,2009-01-07,306,366,19060,200901033CS676,348.58,758.0,20,3032.0,12128.0,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,6971.599999999999,5156.400000000001,4
2008-11-29,2008-12-03,307,366,19110,200811293CS656,348.58,758.0,21,2387.7,13530.3,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,7320.179999999999,6210.12,4
2009-02-08,2009-02-14,306,366,19062,200902083CS737,348.58,758.0,24,1273.44,16918.56,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,8365.92,8552.640000000001,6
2009-11-25,2009-11-29,199,1155,19020,200911254CS935,324.69,980.0,24,4704.0,18816.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,7792.5599999999995,11023.44,4
2008-07-22,2008-08-01,199,1226,18856,200807224CS645,330.99,999.0,28,2797.2,25174.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,9267.720000000001,15907.079999999998,10
2008-09-27,2008-10-05,199,1226,18874,200809274CS695,330.99,999.0,26,2597.4,23376.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,8605.74,14770.859999999999,8
2008-11-05,2008-11-17,307,1226,19108,200811054CS648,330.99,999.0,25,3746.25,21228.75,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,8274.75,12954.0,12
2008-12-29,2009-01-03,199,1155,18901,200812294CS809,324.69,980.0,25,4900.0,19600.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,8117.25,11482.75,5
2008-12-21,2008-12-26,307,366,19111,200812213CS669,348.58,758.0,30,3411.0,19329.0,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,10457.4,8871.6,5
2008-04-21,2008-04-26,306,366,19051,200804213CS567,348.58,758.0,7,371.42,4934.58,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,2440.06,2494.52,5
2009-02-21,2009-02-28,306,366,19063,200902213CS740,348.58,758.0,7,371.42,4934.58,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,2440.06,2494.52,7
2008-08-19,2008-08-26,199,1226,18863,200808194CS670,330.99,999.0,7,699.3,6293.7,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2316.9300000000003,3976.7699999999995,7
2008-06-05,2008-06-18,307,1226,19099,200806054CS568,330.99,999.0,7,699.3,6293.7,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2316.9300000000003,3976.7699999999995,13
2008-06-09,2008-06-13,307,1155,19100,200806094CS596,324.69,980.0,7,686.0,6174.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2272.83,3901.17,4
2008-06-09,2008-06-13,307,1226,19100,200806094CS596,330.99,999.0,7,699.3,6293.7,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2316.9300000000003,3976.7699999999995,4
2008-06-18,2008-06-22,307,1226,19100,200806184CS596,330.99,999.0,7,699.3,6293.7,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2316.9300000000003,3976.7699999999995,4
2009-01-04,2009-01-10,307,366,19112,200901043CS679,348.58,758.0,7,795.9,4510.1,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,2440.06,2070.0400000000004,6
2009-06-22,2009-07-03,307,1226,19127,200906224CS717,330.99,999.0,7,699.3,6293.7,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2316.9300000000003,3976.7699999999995,11
2009-06-26,2009-07-07,307,366,19127,200906263CS717,348.58,758.0,7,530.6,4775.4,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,2440.06,2335.3399999999997,11
2008-01-17,2008-01-26,199,1226,18815,200801174CS559,330.99,999.0,10,499.5,9490.5,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3309.9,6180.6,9
2008-02-09,2008-02-17,307,366,19094,200802093CS549,348.58,758.0,10,1516.0,6064.0,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3485.7999999999997,2578.2000000000003,8
2008-02-12,2008-02-20,307,1226,19094,200802124CS549,330.99,999.0,10,1998.0,7992.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3309.9,4682.1,8
2008-02-12,2008-02-20,307,1155,19094,200802124CS549,324.69,980.0,10,1960.0,7840.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3246.9,4593.1,8
2008-02-26,2008-03-05,307,1226,19094,200802264CS549,330.99,999.0,10,1998.0,7992.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3309.9,4682.1,8
2008-03-09,2008-03-18,199,1226,18825,200803094CS580,330.99,999.0,10,499.5,9490.5,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3309.9,6180.6,9
2009-02-18,2009-02-28,307,1226,19116,200902184CS699,330.99,999.0,10,1998.0,7992.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3309.9,4682.1,10
2009-02-27,2009-03-11,199,366,18918,200902273CS826,348.58,758.0,10,379.0,7201.0,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3485.7999999999997,3715.2000000000003,12
2009-03-13,2009-03-25,307,366,19118,200903133CS708,348.58,758.0,10,1516.0,6064.0,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3485.7999999999997,2578.2000000000003,12
2009-03-19,2009-03-31,307,366,19118,200903193CS708,348.58,758.0,10,1516.0,6064.0,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3485.7999999999997,2578.2000000000003,12
2009-03-31,2009-04-11,199,1226,18927,200903314CS836,330.99,999.0,10,499.5,9490.5,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3309.9,6180.6,11
2008-01-12,2008-01-22,306,1155,19046,200801124CS525,324.69,980.0,10,1960.0,7840.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3246.9,4593.1,10
2008-10-06,2008-10-17,306,366,19057,200810063CS636,348.58,758.0,10,1516.0,6064.0,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3485.7999999999997,2578.2000000000003,11
2008-12-25,2008-12-29,306,1226,19060,200812254CS676,330.99,999.0,10,1998.0,7992.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3309.9,4682.1,4
2009-10-16,2009-10-25,306,1226,19075,200910164CS765,330.99,999.0,10,1998.0,7992.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3309.9,4682.1,9
2009-10-03,2009-10-12,306,1202,19075,200910034CS765,330.66,998.0,4,798.4,3193.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,1322.64,1870.9599999999998,9
2009-10-11,2009-10-20,306,1202,19075,200910114CS765,330.66,998.0,4,798.4,3193.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,1322.64,1870.9599999999998,9
2009-10-13,2009-10-22,306,1178,19075,200910134CS765,330.66,998.0,4,798.4,3193.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,1322.64,1870.9599999999998,9
2009-10-07,2009-10-16,306,366,19075,200910073CS765,348.58,758.0,4,606.4,2425.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,1394.32,1031.28,9
2009-10-20,2009-10-29,306,366,19075,200910203CS765,348.58,758.0,4,606.4,2425.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,1394.32,1031.28,9
2009-10-22,2009-10-31,306,1155,19075,200910224CS765,324.69,980.0,4,784.0,3136.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,1298.76,1837.24,9
2009-10-23,2009-11-01,306,366,19075,200910233CS765,348.58,758.0,4,606.4,2425.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,1394.32,1031.28,9
2008-10-01,2008-10-12,306,1226,19057,200810014CS636,330.99,999.0,4,799.2,3196.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,1323.96,1872.8400000000001,11
2008-10-01,2008-10-12,306,1202,19057,200810014CS636,330.66,998.0,4,798.4,3193.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,1322.64,1870.9599999999998,11
2009-01-24,2009-01-29,306,384,19061,200901243CS736,348.58,758.0,4,606.4,2425.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,1394.32,1031.28,5
2009-01-15,2009-01-20,306,1202,19061,200901154CS736,330.66,998.0,4,798.4,3193.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,1322.64,1870.9599999999998,5
2009-01-19,2009-01-24,306,1203,19061,200901194CS736,324.69,980.0,4,784.0,3136.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,1298.76,1837.24,5
2009-01-15,2009-01-20,306,366,19061,200901153CS736,348.58,758.0,4,606.4,2425.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,1394.32,1031.28,5
2009-01-16,2009-01-21,306,1155,19061,200901164CS736,324.69,980.0,4,784.0,3136.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,1298.76,1837.24,5
2009-01-24,2009-01-29,306,1155,19061,200901244CS736,324.69,980.0,4,784.0,3136.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,1298.76,1837.24,5
2009-01-25,2009-01-30,306,366,19061,200901253CS736,348.58,758.0,4,606.4,2425.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,1394.32,1031.28,5
2009-12-21,2010-01-02,306,1178,19078,200912214CS780,330.66,998.0,4,798.4,3193.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,1322.64,1870.9599999999998,12
2009-12-21,2010-01-02,306,366,19078,200912213CS780,348.58,758.0,4,606.4,2425.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,1394.32,1031.28,12
2009-11-06,2009-11-16,306,384,19076,200911063CS767,348.58,758.0,4,606.4,2425.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,1394.32,1031.28,10
2009-11-04,2009-11-14,306,1178,19076,200911044CS767,330.66,998.0,4,798.4,3193.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,1322.64,1870.9599999999998,10
2009-11-02,2009-11-12,306,1226,19076,200911024CS767,330.99,999.0,4,799.2,3196.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,1323.96,1872.8400000000001,10
2008-01-16,2008-01-27,306,366,19047,200801163CS529,348.58,758.0,4,606.4,2425.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,1394.32,1031.28,11
2008-12-23,2008-12-27,306,384,19060,200812233CS676,348.58,758.0,4,606.4,2425.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,1394.32,1031.28,4
2008-12-07,2008-12-11,306,1203,19060,200812074CS676,324.69,980.0,4,784.0,3136.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,1298.76,1837.24,4
2008-12-16,2008-12-20,306,1202,19060,200812164CS676,330.66,998.0,4,798.4,3193.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,1322.64,1870.9599999999998,4
2008-12-26,2008-12-30,306,1178,19060,200812264CS676,330.66,998.0,4,798.4,3193.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,1322.64,1870.9599999999998,4
2008-12-14,2008-12-18,306,1226,19060,200812144CS676,330.99,999.0,4,799.2,3196.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,1323.96,1872.8400000000001,4
2008-12-27,2008-12-31,306,1226,19060,200812274CS676,330.99,999.0,4,799.2,3196.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,1323.96,1872.8400000000001,4
2008-12-27,2008-12-31,306,366,19060,200812273CS676,348.58,758.0,4,606.4,2425.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,1394.32,1031.28,4
2008-01-04,2008-01-14,306,1155,19046,200801044CS525,324.69,980.0,4,784.0,3136.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,1298.76,1837.24,10
2008-01-06,2008-01-16,306,1202,19046,200801064CS525,330.66,998.0,4,798.4,3193.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,1322.64,1870.9599999999998,10
2008-01-12,2008-01-22,306,1203,19046,200801124CS525,324.69,980.0,4,784.0,3136.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,1298.76,1837.24,10
2008-02-01,2008-02-12,306,384,19047,200802013CS529,348.58,758.0,8,424.48,5639.52,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2850.8800000000006,11
2008-02-08,2008-02-19,306,384,19047,200802083CS529,348.58,758.0,8,424.48,5639.52,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2850.8800000000006,11
2008-03-16,2008-03-29,306,384,19049,200803163CS555,348.58,758.0,8,424.48,5639.52,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2850.8800000000006,13
2008-03-17,2008-03-30,306,384,19049,200803173CS555,348.58,758.0,8,424.48,5639.52,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2850.8800000000006,13
2008-05-22,2008-06-04,307,384,19099,200805223CS568,348.58,758.0,8,606.4,5457.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2668.9600000000005,13
2008-06-02,2008-06-15,307,384,19099,200806023CS568,348.58,758.0,8,606.4,5457.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2668.9600000000005,13
2008-07-24,2008-08-03,199,384,18856,200807243CS645,348.58,758.0,8,606.4,5457.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2668.9600000000005,10
2008-11-06,2008-11-18,307,384,19108,200811063CS648,348.58,758.0,8,909.6,5154.4,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2365.7599999999998,12
2008-12-07,2008-12-11,306,384,19060,200812073CS676,348.58,758.0,8,1212.8,4851.2,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2062.56,4
2009-06-02,2009-06-11,307,384,19125,200906023CS715,348.58,758.0,8,606.4,5457.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2668.9600000000005,9
2009-06-03,2009-06-12,307,384,19125,200906033CS715,348.58,758.0,8,606.4,5457.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2668.9600000000005,9
2009-09-01,2009-09-11,199,384,18986,200909013CS899,348.58,758.0,8,606.4,5457.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2668.9600000000005,10
2009-09-14,2009-09-20,199,384,18992,200909143CS905,348.58,758.0,8,606.4,5457.6,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2668.9600000000005,6
2009-10-16,2009-10-25,306,384,19075,200910163CS765,348.58,758.0,8,1212.8,4851.2,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2062.56,9
2009-12-14,2009-12-26,306,384,19078,200912143CS780,348.58,758.0,8,1212.8,4851.2,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2062.56,12
2009-12-31,2010-01-12,306,384,19078,200912313CS780,348.58,758.0,8,1212.8,4851.2,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,Red,2788.64,2062.56,12
2008-08-09,2008-08-13,199,1178,18860,200808094CS660,330.66,998.0,8,798.4,7185.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2645.28,4540.32,4
2008-12-05,2008-12-12,199,1178,18893,200812054CS800,330.66,998.0,8,1596.8,6387.2,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2645.28,3741.9199999999996,7
2008-01-04,2008-01-14,306,1178,19046,200801044CS525,330.66,998.0,8,1596.8,6387.2,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2645.28,3741.9199999999996,10
2008-01-05,2008-01-15,306,1178,19046,200801054CS525,330.66,998.0,8,1596.8,6387.2,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2645.28,3741.9199999999996,10
2009-01-27,2009-02-01,306,1178,19061,200901274CS736,330.66,998.0,8,1596.8,6387.2,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2645.28,3741.9199999999996,5
2008-06-21,2008-06-25,307,1178,19100,200806214CS596,330.66,998.0,8,798.4,7185.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2645.28,4540.32,4
2008-12-04,2008-12-08,307,1178,19110,200812044CS656,330.66,998.0,8,1197.6,6786.4,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2645.28,4141.119999999999,4
2009-06-17,2009-06-27,307,1178,19126,200906174CS716,330.66,998.0,8,798.4,7185.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2645.28,4540.32,10
2008-06-11,2008-06-15,307,1202,19100,200806114CS596,330.66,998.0,8,798.4,7185.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2645.28,4540.32,4
2008-07-21,2008-07-31,199,1203,18856,200807214CS645,324.69,980.0,8,784.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2597.52,4458.48,10
2008-08-04,2008-08-17,199,1203,18859,200808044CS658,324.69,980.0,8,784.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2597.52,4458.48,13
2008-09-26,2008-10-04,199,1202,18874,200809264CS695,330.66,998.0,8,798.4,7185.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2645.28,4540.32,8
2008-12-15,2008-12-19,306,1203,19060,200812154CS676,324.69,980.0,8,1568.0,6272.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2597.52,3674.48,4
2008-12-24,2008-12-29,307,1202,19111,200812244CS669,330.66,998.0,8,1197.6,6786.4,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2645.28,4141.119999999999,5
2009-03-05,2009-03-12,306,1203,19063,200903054CS740,324.69,980.0,8,548.8,7291.2,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2597.52,4693.68,7
2009-06-13,2009-06-23,307,1203,19126,200906134CS716,324.69,980.0,8,784.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2597.52,4458.48,10
2009-06-15,2009-06-25,307,1202,19126,200906154CS716,330.66,998.0,8,798.4,7185.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2645.28,4540.32,10
2009-08-01,2009-08-09,199,1202,18974,200908014CS886,330.66,998.0,8,798.4,7185.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2645.28,4540.32,8
2009-09-24,2009-10-04,199,1203,18996,200909244CS909,324.69,980.0,8,784.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2597.52,4458.48,10
2008-09-10,2008-09-14,199,1226,18870,200809104CS690,330.99,999.0,8,799.2,7192.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2647.92,4544.88,4
2008-12-27,2008-12-31,199,1226,18900,200812274CS808,330.99,999.0,8,1598.4,6393.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2647.92,3745.6800000000003,4
2009-11-09,2009-11-16,199,1155,19013,200911094CS928,324.69,980.0,8,1568.0,6272.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2597.52,3674.48,7
2008-05-22,2008-06-04,307,1226,19099,200805224CS568,330.99,999.0,8,799.2,7192.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2647.92,4544.88,13
2008-05-26,2008-06-08,307,1226,19099,200805264CS568,330.99,999.0,8,799.2,7192.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2647.92,4544.88,13
2008-06-05,2008-06-18,307,1155,19099,200806054CS568,324.69,980.0,8,784.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2597.52,4458.48,13
2008-06-07,2008-06-11,307,1226,19100,200806074CS596,330.99,999.0,8,799.2,7192.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2647.92,4544.88,4
2009-01-07,2009-01-13,307,1155,19112,200901074CS679,324.69,980.0,8,1176.0,6664.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2597.52,4066.48,6
2009-06-26,2009-07-07,307,1155,19127,200906264CS717,324.69,980.0,8,784.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2597.52,4458.48,11
2008-01-02,2008-01-12,306,1155,19046,200801024CS525,324.69,980.0,8,1568.0,6272.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2597.52,3674.48,10
2008-03-11,2008-03-24,306,1155,19049,200803114CS555,324.69,980.0,8,548.8,7291.2,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2597.52,4693.68,13
2008-03-20,2008-04-02,306,1226,19049,200803204CS555,330.99,999.0,8,559.44,7432.56,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2647.92,4784.64,13
2008-04-26,2008-05-01,306,1155,19051,200804264CS567,324.69,980.0,8,548.8,7291.2,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2597.52,4693.68,5
2009-02-08,2009-02-14,306,1155,19062,200902084CS737,324.69,980.0,8,548.8,7291.2,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2597.52,4693.68,6
2009-02-14,2009-02-20,306,1155,19062,200902144CS737,324.69,980.0,8,548.8,7291.2,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2597.52,4693.68,6
2009-03-06,2009-03-13,306,1155,19063,200903064CS740,324.69,980.0,8,548.8,7291.2,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2597.52,4693.68,7
2009-12-10,2009-12-22,306,1155,19078,200912104CS780,324.69,980.0,8,1568.0,6272.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2597.52,3674.48,12
2008-08-09,2008-08-14,199,366,18861,200808093CS667,348.58,758.0,8,606.4,5457.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,2788.64,2668.9600000000005,5
2008-09-04,2008-09-16,199,366,18868,200809043CS688,348.58,758.0,8,606.4,5457.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,2788.64,2668.9600000000005,12
